date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:46	29468/29468	---MCZ	200	added ('OK')	text/html	etag:%220901f5e96a76f74578d58ea988547ab0%22	http://zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa?page=1	./zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa/index1.html	(from http://zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa)
14:46:48	27972/27972	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:46%20GMT	http://zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa?quicktabs_1=0	./zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa/index-2.html	(from http://zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa)
14:46:50	27972/27972	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:47%20GMT	http://zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa?quicktabs_1=1	./zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa/index-3.html	(from http://zakulturnepolitike.net/ispravljanje-greske-inicijativa-%e2%80%9eza-kulturne-politike%e2%80%9c-primila-zvanicno-obavestenje-od-andreja-bursa)
14:46:52	26642/26642	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:48%20GMT	http://zakulturnepolitike.net/user/login?page=1&destination=comment/reply/91%2523comment-form	./zakulturnepolitike.net/user/login/index1-55.html	(from http://zakulturnepolitike.net/user/login?destination=comment/reply/91%2523comment-form)
14:46:54	25267/25267	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:50%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/91%23comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index-135.html	(from http://zakulturnepolitike.net/user/login?destination=comment/reply/91%2523comment-form)
14:46:56	25267/25267	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:52%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/91%23comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index-136.html	(from http://zakulturnepolitike.net/user/login?destination=comment/reply/91%2523comment-form)
14:46:58	29159/29159	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:54%20GMT	http://zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer?page=1	./zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer/index1.html	(from http://zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer)
14:47:00	27811/27811	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:56%20GMT	http://zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer?quicktabs_1=0	./zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer/index-2.html	(from http://zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer)
14:47:02	27811/27811	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:46:58%20GMT	http://zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer?quicktabs_1=1	./zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer/index-3.html	(from http://zakulturnepolitike.net/nekulturni-za-kulturu-jedan-skolski-primer)
14:47:04	26642/26642	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:00%20GMT	http://zakulturnepolitike.net/user/login?page=1&destination=comment/reply/90%2523comment-form	./zakulturnepolitike.net/user/login/index1-56.html	(from http://zakulturnepolitike.net/user/login?destination=comment/reply/90%2523comment-form)
14:47:06	25267/25267	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:02%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/90%23comment-form&quicktabs_1=0	./zakulturnepolitike.net/user/login/index-137.html	(from http://zakulturnepolitike.net/user/login?destination=comment/reply/90%2523comment-form)
14:47:08	25267/25267	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:04%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/90%23comment-form&quicktabs_1=1	./zakulturnepolitike.net/user/login/index-138.html	(from http://zakulturnepolitike.net/user/login?destination=comment/reply/90%2523comment-form)
14:47:10	27470/27470	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:06%20GMT	http://zakulturnepolitike.net/links-sat-2009-11-07-2023?page=1	./zakulturnepolitike.net/links-sat-2009-11-07-2023/index1.html	(from http://zakulturnepolitike.net/links-sat-2009-11-07-2023)
14:47:12	26156/26156	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:08%20GMT	http://zakulturnepolitike.net/links-sat-2009-11-07-2023?quicktabs_1=0	./zakulturnepolitike.net/links-sat-2009-11-07-2023/index-2.html	(from http://zakulturnepolitike.net/links-sat-2009-11-07-2023)
14:47:14	26156/26156	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:10%20GMT	http://zakulturnepolitike.net/links-sat-2009-11-07-2023?quicktabs_1=1	./zakulturnepolitike.net/links-sat-2009-11-07-2023/index-3.html	(from http://zakulturnepolitike.net/links-sat-2009-11-07-2023)
14:47:16	26332/26332	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:12%20GMT	http://zakulturnepolitike.net/linkovi?page=1	./zakulturnepolitike.net/linkovi/index1.html	(from http://zakulturnepolitike.net/linkovi)
14:47:18	25054/25054	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:14%20GMT	http://zakulturnepolitike.net/linkovi?quicktabs_1=0	./zakulturnepolitike.net/linkovi/index-2.html	(from http://zakulturnepolitike.net/linkovi)
14:47:20	25054/25054	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:16%20GMT	http://zakulturnepolitike.net/linkovi?quicktabs_1=1	./zakulturnepolitike.net/linkovi/index-3.html	(from http://zakulturnepolitike.net/linkovi)
14:47:22	48411/48411	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:18%20GMT	http://zakulturnepolitike.net/node?page=4	./zakulturnepolitike.net/node/index4.html	(from http://zakulturnepolitike.net/node?page=3)
14:47:24	40526/40526	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:20%20GMT	http://zakulturnepolitike.net/verujemo-u-utopiju-da-umetnost-leci-i-menja-svet-razgovor-sa-clanovima-art-klinike	./zakulturnepolitike.net/verujemo-u-utopiju-da-umetnost-leci-i-menja-svet-razgovor-sa-clanovima-art-klinike/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=5)
14:47:26	31065/31065	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:22%20GMT	http://zakulturnepolitike.net/intervjui	./zakulturnepolitike.net/intervjui/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=5)
14:47:28	3099/3099	---M--	200	added ('OK')	image/jpeg	etag:%22c1b-4f404839d1900%22	http://zakulturnepolitike.net/sites/default/files/imagecache/thumb/blog/Administrator/art-klinika-grckoskolska-5.jpg	./zakulturnepolitike.net/sites/default/files/imagecache/thumb/blog/Administrator/art-klinika-grckoskolska-5/index.jpg	(from http://zakulturnepolitike.net/taxonomy/term/all?page=5)
14:47:31	25219/25219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:28%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/64%2523comment-form	./zakulturnepolitike.net/user/login/index-139.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=5)
14:47:33	35308/35308	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:29%20GMT	http://zakulturnepolitike.net/razgovor-sa-svenkom-savic-zenske-studije-i-istrazivanja-problemi-patrijarhalne-kulture-i-kulturnih-m	./zakulturnepolitike.net/razgovor-sa-svenkom-savic-zenske-studije-i-istrazivanja-problemi-patrijarhalne-kulture-i-kulturnih-m/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=7)
14:47:35	25219/25219	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:31%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/20%2523comment-form	./zakulturnepolitike.net/user/login/index-140.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=7)
14:47:37	140120/140120	---M--	200	added ('OK')	image/jpeg	etag:%2222358-473897a839480%22	http://zakulturnepolitike.net/sites/default/files/blog/Administrator/art-klinika-grckoskolska-5.jpg	./zakulturnepolitike.net/sites/default/files/blog/Administrator/art-klinika-grckoskolska-5/index.jpg	(from http://zakulturnepolitike.net/taxonomy/term/all?page=5)
14:47:37	26868/26868	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:33%20GMT	http://zakulturnepolitike.net/links-tue-2009-09-08-1534	./zakulturnepolitike.net/links-tue-2009-09-08-1534/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=7)
14:47:39	25161/25161	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:35%20GMT	http://zakulturnepolitike.net/links-tue-2009-09-08-1532	./zakulturnepolitike.net/links-tue-2009-09-08-1532/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=7)
14:47:41	25313/25313	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:37%20GMT	http://zakulturnepolitike.net/links-tue-2009-09-08-1530	./zakulturnepolitike.net/links-tue-2009-09-08-1530/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=7)
14:47:43	28258/28258	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:39%20GMT	http://zakulturnepolitike.net/0607-ponedeljak-13h-tribina-potemkinov-novi-sad	./zakulturnepolitike.net/0607-ponedeljak-13h-tribina-potemkinov-novi-sad/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=8)
14:47:45	25214/25214	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:41%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/5%2523comment-form	./zakulturnepolitike.net/user/login/index-141.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=8)
14:47:47	34046/34046	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:43%20GMT	http://zakulturnepolitike.net/potemkinov-novi-sad-protestni-tekst	./zakulturnepolitike.net/potemkinov-novi-sad-protestni-tekst/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=8)
14:47:49	25214/25214	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:45%20GMT	http://zakulturnepolitike.net/user/login?destination=comment/reply/2%2523comment-form	./zakulturnepolitike.net/user/login/index-142.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=8)
14:47:51	25490/25490	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:47%20GMT	http://zakulturnepolitike.net/links-tue-2009-09-08-1531	./zakulturnepolitike.net/links-tue-2009-09-08-1531/index.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=8)
14:47:53	53894/53894	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:49%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=9	./zakulturnepolitike.net/taxonomy/term/all/index9.html	(from http://zakulturnepolitike.net/taxonomy/term/all?page=8)
14:47:55	32439/32439	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:47:51%20GMT	http://zakulturnepolitike.net/taxonomy/term/all/all/feed?quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/all/feed/index-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:47:57	51577/51577	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:53%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=1&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index1-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:47:59	51132/51132	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:55%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=2&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index2-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:48:01	47471/47471	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:57%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=3&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index3-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:48:03	42336/42336	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:47:59%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=4&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index4-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:48:05	43590/43590	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:01%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=5&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index5-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:48:07	52071/52071	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:03%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=6&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index6-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:48:09	48397/48397	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:05%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=7&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index7-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:48:11	45579/45579	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:07%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=8&quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/all/index8-2.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=0)
14:48:13	32439/32439	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:48:09%20GMT	http://zakulturnepolitike.net/taxonomy/term/all/all/feed?quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/all/feed/index-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:15	51577/51577	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:11%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=1&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index1-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:17	51132/51132	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:13%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=2&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index2-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:19	47471/47471	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:15%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=3&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index3-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:21	42336/42336	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:17%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=4&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index4-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:23	43590/43590	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:19%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=5&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index5-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:25	52071/52071	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:21%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=6&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index6-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:27	48397/48397	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:23%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=7&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index7-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:29	45579/45579	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:25%20GMT	http://zakulturnepolitike.net/taxonomy/term/all?page=8&quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/all/index8-3.html	(from http://zakulturnepolitike.net/taxonomy/term/all?quicktabs_1=1)
14:48:31	30523/30523	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:27%20GMT	http://zakulturnepolitike.net/izvestaji-iz-medija?page=2	./zakulturnepolitike.net/izvestaji-iz-medija/index2.html	(from http://zakulturnepolitike.net/izvestaji-iz-medija?page=1)
14:48:31	9154/9154	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:48:29%20GMT	http://zakulturnepolitike.net/taxonomy/term/3/all/feed?quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/3/all/feed/index-2.html	(from http://zakulturnepolitike.net/izvestaji-iz-medija?quicktabs_1=0)
14:48:33	32895/32895	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:31%20GMT	http://zakulturnepolitike.net/izvestaji-iz-medija?page=1&quicktabs_1=0	./zakulturnepolitike.net/izvestaji-iz-medija/index1-2.html	(from http://zakulturnepolitike.net/izvestaji-iz-medija?quicktabs_1=0)
14:48:33	9154/9154	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:48:32%20GMT	http://zakulturnepolitike.net/taxonomy/term/3/all/feed?quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/3/all/feed/index-3.html	(from http://zakulturnepolitike.net/izvestaji-iz-medija?quicktabs_1=1)
14:48:35	32895/32895	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:33%20GMT	http://zakulturnepolitike.net/izvestaji-iz-medija?page=1&quicktabs_1=1	./zakulturnepolitike.net/izvestaji-iz-medija/index1-3.html	(from http://zakulturnepolitike.net/izvestaji-iz-medija?quicktabs_1=1)
14:48:37	50689/50689	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:34%20GMT	http://zakulturnepolitike.net/node?page=3&quicktabs_1=0	./zakulturnepolitike.net/node/index3-2.html	(from http://zakulturnepolitike.net/node?page=2&quicktabs_1=0)
14:48:39	50689/50689	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:35%20GMT	http://zakulturnepolitike.net/node?page=3&quicktabs_1=1	./zakulturnepolitike.net/node/index3-3.html	(from http://zakulturnepolitike.net/node?page=2&quicktabs_1=1)
14:48:41	24651/24651	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:37%20GMT	http://zakulturnepolitike.net/profil-inicijative?page=2	./zakulturnepolitike.net/profil-inicijative/index2.html	(from http://zakulturnepolitike.net/profil-inicijative?page=1)
14:48:41	1111/1111	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:48:39%20GMT	http://zakulturnepolitike.net/taxonomy/term/5/all/feed?quicktabs_1=0	./zakulturnepolitike.net/taxonomy/term/5/all/feed/index-2.html	(from http://zakulturnepolitike.net/profil-inicijative?quicktabs_1=0)
14:48:43	27000/27000	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:41%20GMT	http://zakulturnepolitike.net/profil-inicijative?page=1&quicktabs_1=0	./zakulturnepolitike.net/profil-inicijative/index1-2.html	(from http://zakulturnepolitike.net/profil-inicijative?quicktabs_1=0)
14:48:43	1111/1111	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:48:42%20GMT	http://zakulturnepolitike.net/taxonomy/term/5/all/feed?quicktabs_1=1	./zakulturnepolitike.net/taxonomy/term/5/all/feed/index-3.html	(from http://zakulturnepolitike.net/profil-inicijative?quicktabs_1=1)
14:48:45	27000/27000	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:43%20GMT	http://zakulturnepolitike.net/profil-inicijative?page=1&quicktabs_1=1	./zakulturnepolitike.net/profil-inicijative/index1-3.html	(from http://zakulturnepolitike.net/profil-inicijative?quicktabs_1=1)
14:48:47	26123/26123	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:44%20GMT	http://zakulturnepolitike.net/za-kulturne-politike-politika-kulture?page=2	./zakulturnepolitike.net/za-kulturne-politike-politika-kulture/index2.html	(from http://zakulturnepolitike.net/za-kulturne-politike-politika-kulture?page=1)
14:48:49	28463/28463	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:45%20GMT	http://zakulturnepolitike.net/za-kulturne-politike-politika-kulture?page=1&quicktabs_1=0	./zakulturnepolitike.net/za-kulturne-politike-politika-kulture/index1-2.html	(from http://zakulturnepolitike.net/za-kulturne-politike-politika-kulture?quicktabs_1=0)
14:48:51	28463/28463	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:47%20GMT	http://zakulturnepolitike.net/za-kulturne-politike-politika-kulture?page=1&quicktabs_1=1	./zakulturnepolitike.net/za-kulturne-politike-politika-kulture/index1-3.html	(from http://zakulturnepolitike.net/za-kulturne-politike-politika-kulture?quicktabs_1=1)
14:48:51	19512/19512	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:48:49%20GMT	http://zakulturnepolitike.net/taxonomy/term/6/all/feed	./zakulturnepolitike.net/taxonomy/term/6/all/feed/index.html	(from http://zakulturnepolitike.net/profili-ucesnika)
14:48:53	44511/44511	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:51%20GMT	http://zakulturnepolitike.net/profili-ucesnika?page=1	./zakulturnepolitike.net/profili-ucesnika/index1.html	(from http://zakulturnepolitike.net/profili-ucesnika)
14:48:55	32551/32551	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:52%20GMT	http://zakulturnepolitike.net/profili-ucesnika?page=2	./zakulturnepolitike.net/profili-ucesnika/index2.html	(from http://zakulturnepolitike.net/profili-ucesnika)
14:48:57	41872/41872	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:53%20GMT	http://zakulturnepolitike.net/profili-ucesnika?quicktabs_1=0	./zakulturnepolitike.net/profili-ucesnika/index-2.html	(from http://zakulturnepolitike.net/profili-ucesnika)
14:48:59	41872/41872	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:55%20GMT	http://zakulturnepolitike.net/profili-ucesnika?quicktabs_1=1	./zakulturnepolitike.net/profili-ucesnika/index-3.html	(from http://zakulturnepolitike.net/profili-ucesnika)
14:48:59	16156/16156	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2008%20Jan%202019%2013:48:57%20GMT	http://zakulturnepolitike.net/taxonomy/term/7/all/feed	./zakulturnepolitike.net/taxonomy/term/7/all/feed/index.html	(from http://zakulturnepolitike.net/profili-ucesnika/profili-organizacija)
14:49:01	31337/31337	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:48:59%20GMT	http://zakulturnepolitike.net/profili-ucesnika/profili-organizacija?page=1	./zakulturnepolitike.net/profili-ucesnika/profili-organizacija/index1.html	(from http://zakulturnepolitike.net/profili-ucesnika/profili-organizacija)
14:49:03	42266/42266	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:49:00%20GMT	http://zakulturnepolitike.net/profili-ucesnika/profili-organizacija?quicktabs_1=0	./zakulturnepolitike.net/profili-ucesnika/profili-organizacija/index-2.html	(from http://zakulturnepolitike.net/profili-ucesnika/profili-organizacija)
14:49:05	42266/42266	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:49:01%20GMT	http://zakulturnepolitike.net/profili-ucesnika/profili-organizacija?quicktabs_1=1	./zakulturnepolitike.net/profili-ucesnika/profili-organizacija/index-3.html	(from http://zakulturnepolitike.net/profili-ucesnika/profili-organizacija)
14:49:07	24574/24574	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:49:03%20GMT	http://zakulturnepolitike.net/akademija-slobodnih-studija?page=2	./zakulturnepolitike.net/akademija-slobodnih-studija/index2.html	(from http://zakulturnepolitike.net/akademija-slobodnih-studija?page=1)
14:49:09	26904/26904	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:49:05%20GMT	http://zakulturnepolitike.net/akademija-slobodnih-studija?page=1&quicktabs_1=0	./zakulturnepolitike.net/akademija-slobodnih-studija/index1-2.html	(from http://zakulturnepolitike.net/akademija-slobodnih-studija?quicktabs_1=0)
14:49:11	26904/26904	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:49:07%20GMT	http://zakulturnepolitike.net/akademija-slobodnih-studija?page=1&quicktabs_1=1	./zakulturnepolitike.net/akademija-slobodnih-studija/index1-3.html	(from http://zakulturnepolitike.net/akademija-slobodnih-studija?quicktabs_1=1)
14:49:13	25924/25924	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:49:09%20GMT	http://zakulturnepolitike.net/multimedijalni-centar-led-art-art-klinika?page=2	./zakulturnepolitike.net/multimedijalni-centar-led-art-art-klinika/index2.html	(from http://zakulturnepolitike.net/multimedijalni-centar-led-art-art-klinika?page=1)
14:49:15	28268/28268	---MC-	200	added ('OK')	text/html	date:Tue,%2008%20Jan%202019%2013:49:11%20GMT	http://zakulturnepolitike.net/multimedijalni-centar-led-art-art-klinika?page=1&quicktabs_1=0	./zakulturnepolitike.net/multimedijalni-centar-led-art-art-klinika/index1-2.html	(from http://zakulturnepolitike.net/multimedijalni-centar-led-art-art-klinika?quicktabs_1=0)
